AGE,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,EDUCATION,LIMIT_BAL,MARRIAGE,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,SEX,default_payment_next_month
32,195044,198294,202571,226423,221296,234762,2,2.50E+05,1,0,0,0,0,2,2,8.00E+03,7478,27349,0,1.70E+04,0,2,0
45,68288,70573,69808,66670,63277,62027,1,3.40E+05,2,0,0,0,0,0,0,1.50E+04,13500,1.30E+04,1.30E+04,1.30E+04,1.30E+04,2,0
30,5919,5545,2154,583,11381,9508,2,8.00E+04,2,-1,-1,-1,-1,-1,0,5548,2154,583,11381,190,74,2,0
31,133845,126804,130264,133603,132215,131848,1,1.30E+05,2,0,0,0,0,0,0,7.00E+03,7.00E+03,7.00E+03,5500,5100,5500,2,0
28,46233,47263,48696,50385,52045,52661,1,6.00E+04,1,0,0,0,0,0,2,2100,2500,2500,2500,1600,1500,2,0
42,117391,119378,121993,123503,124578,127434,2,1.30E+05,2,1,2,2,2,2,2,5400,6.00E+03,5.00E+03,4600,5.00E+03,5100,2,0
45,36267,37234,37341,38208,39121,39785,2,1.10E+05,1,0,0,0,0,0,0,1587,1694,1561,1474,1370,1514,2,0
27,125854,127843,131352,130884,132142,118084,2,2.00E+05,2,0,0,0,0,0,0,4775,6579,4734,4368,4183,4227,2,0
33,25083,25244,26286,26458,26668,28195,5,3.00E+04,1,0,0,0,0,0,0,1406,1838,1400,1.00E+03,2342,1.00E+03,2,0
30,3948,5899,4080,1935,1656,2351,2,2.30E+05,2,-1,-1,-1,2,-1,-1,5899,4080,0,1656,2351,3312,2,1
40,14896,0,0,0,0,0,3,7.00E+04,1,0,0,-2,-2,-2,-2,0,0,0,0,0,5704,2,0
34,43662,44733,45775,46911,48128,51182,2,7.00E+04,1,0,0,0,0,0,0,1800,1764,1900,2.00E+03,4.00E+03,2.00E+03,2,1
36,230,469,899,0,0,0,1,3.00E+05,2,-2,-2,-2,-2,-2,-2,469,899,0,0,0,1051,2,0
34,0,0,0,0,0,0,3,2.00E+04,2,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,2,1
32,98908,60868,60652,58338,56849,45744,2,1.00E+05,1,0,0,0,0,0,0,2749,4800,2.00E+03,2.00E+03,2.00E+03,2.00E+03,2,0
32,899,-1,-1,228,1374,380,2,2.00E+05,1,-2,-2,-2,-2,-2,-2,0,0,229,1380,381,3880,2,0
38,64760,60747,54902,54280,18595,18838,1,5.00E+04,1,2,3,2,0,0,0,2.00E+03,0,1200,1.50E+04,2.00E+03,1.00E+03,2,0
31,49581,35465,29732,29411,28859,28309,2,6.00E+04,1,0,0,0,0,0,0,1500,1600,1394,1.00E+03,1.00E+03,1500,2,0
32,137630,116209,117118,116689,117757,118432,1,2.80E+05,1,0,0,0,0,0,0,6.00E+03,6.00E+03,5.00E+03,5.00E+03,4012,4779,2,0
45,12847,9807,8101,6208,10460,11143,2,1.70E+05,1,-1,-1,0,0,0,0,9807,5.00E+03,3749,6711,4432,0,2,0
35,1183,41263,40206,42184,43182,42674,3,7.00E+04,1,2,-1,0,0,0,0,41263,2500,2468,1466,1328,1501,2,1
47,92454,94156,91710,79884,49810,51012,3,9.00E+04,1,2,2,2,0,0,0,4100,0,3424,1790,2012,1814,2,1
36,10942,7045,246,7156,7164,3677,1,2.60E+05,1,0,0,-1,-1,0,0,3.00E+03,246,7178,5164,1209,1209,2,0
33,57810,56189,58283,59385,57792,59010,2,6.00E+04,1,0,0,0,0,0,0,2100,3.00E+03,2800,2.00E+03,2.00E+03,2200,2,0
48,1309,2158,1787,860,896,1087,2,5.00E+04,2,-1,0,-1,-1,-1,-1,1.00E+03,1787,860,900,1087,3123,2,0
45,60082,58694,61735,63337,59693,62776,2,3.90E+05,2,0,0,0,0,0,0,5.00E+03,5.00E+03,5.00E+03,4.00E+03,4.00E+03,4.00E+03,2,0
35,32485,21080,430,430,12715,16895,2,2.90E+05,1,0,0,-1,-1,-1,0,1.00E+04,430,430,12715,5.00E+03,1.50E+04,2,0
39,41753,42956,43850,38112,38876,39697,2,8.00E+04,1,0,0,0,0,0,0,2200,2.00E+03,2.00E+03,1700,1600,1700,2,0
37,137545,136820,128445,125049,119402,123055,2,1.40E+05,1,0,0,0,0,0,0,6206,6100,6330,4400,8700,0,2,0
45,2218,4912,412,6264,5880,0,2,2.50E+05,1,-2,-2,-2,-2,-2,-2,4940,416,6303,5880,0,230,2,0
39,73166,66565,76412,70091,63279,56854,3,1.40E+05,1,0,0,0,0,0,0,3112,2.00E+04,3043,2359,2187,1706,2,0
39,53386,52746,55535,57154,58774,62372,2,3.90E+05,2,0,0,0,0,0,0,2.00E+03,5.00E+03,3.00E+03,3.00E+03,5.00E+03,3.00E+03,2,0
34,41305,206028,21153,15631,14417,12228,2,4.00E+05,1,-1,-1,-1,-1,0,0,206032,21153,15948,1.00E+04,1.00E+04,22934,2,0
40,58783,59881,136994,118268,110476,111802,5,1.90E+05,1,0,0,0,0,0,0,3100,8.00E+04,5.00E+03,4.00E+03,4100,5.00E+03,2,0
36,29647,30845,32821,34855,11776,12088,2,5.00E+04,2,0,0,0,0,0,0,2.00E+03,2800,3732,750,500,1.00E+03,2,1
31,44115,44619,38604,33570,0,0,3,5.00E+04,1,0,0,0,0,0,-2,1652,1906,1.00E+03,0,0,0,2,0
32,114690,117682,120777,123835,127830,130931,2,3.00E+05,2,0,0,0,0,0,0,4682,4777,4835,5830,4931,5079,2,0
33,211,4031,6036,4238,2907,3122,1,1.90E+05,2,-2,-2,-2,-2,-2,-2,4031,6045,4247,2907,3122,12419,2,0
35,0,319,10567,319,319,319,0,2.20E+05,1,-2,-2,-2,-2,-2,-2,319,10567,319,319,319,2420,2,0
37,5050,3704,6222,974,8834,6010,2,1.00E+04,1,-1,-1,-1,-1,-1,0,5011,6222,984,8834,0,6481,2,0
44,891,-33,-33,-33,267,144,1,2.50E+05,2,-1,-1,-2,-2,-1,-1,0,0,0,300,144,0,2,0
37,4696,6579,1464,-2800,13916,12517,1,5.40E+05,2,0,0,-1,-1,-1,0,2033,1485,16,20016,2016,2019,2,0
35,68755,35137,34305,22752,5123,0,2,2.30E+05,1,0,0,0,0,0,-2,1607,4305,1.00E+03,5123,0,2810,2,0
36,107476,8.70E+04,48162,48803,41207,34792,2,2.50E+05,1,0,0,0,0,0,0,5143,10025,10074,10049,10076,10012,2,0
39,91982,99328,96898,97990,100160,102190,3,1.30E+05,1,0,0,2,0,0,0,8900,0,3600,3800,3800,5.00E+03,2,1
25,6087,1934,11376,2199,10856,0,1,1.60E+05,2,-1,0,-1,-1,0,0,1.00E+03,11426,2199,1.00E+04,0,9867,2,0
31,137254,92636,94641,96667,98883,79972,3,1.40E+05,2,0,0,0,0,0,0,3320,3500,3600,3900,3.00E+03,3.00E+03,2,0
33,1632,3121,44092,31292,17391,21678,2,3.40E+05,1,-2,-1,0,-1,0,0,2027,39774,43325,5.00E+03,1.00E+04,10079,2,0
42,2.81E+05,291482,297425,296884,241037,247383,2,3.00E+05,1,0,0,0,0,0,0,1.50E+04,12039,1.30E+04,9.00E+03,10059,1.00E+04,2,0
46,3098,2901,3800,0,0,0,2,2.00E+04,1,1,2,0,0,-2,-2,0,1.00E+03,0,0,0,0,2,1
40,4918,4694,6547,7481,7212,7595,2,9.00E+04,1,2,2,2,2,2,0,0,2100,1200,0,500,1.00E+03,2,1
34,6398,8321,12798,3581,10310,11717,2,2.80E+05,1,-2,-2,-2,-2,-2,-2,8331,12805,3587,10361,11734,8800,2,0
42,1870,0,8091,8350,8350,0,1,2.70E+05,1,-1,-1,-1,0,0,0,0,8091,1.00E+03,0,0,0,2,0
35,19082,2815,27380,10028,2824,9940,1,1.60E+05,2,-1,-1,-1,-1,-1,-1,2815,27380,10050,3.00E+03,9940,12498,2,0
40,215508,214460,220047,217920,159393,149626,2,5.00E+05,1,0,0,0,0,0,0,10004,10025,10294,6046,5076,5.00E+03,2,0
44,1500,0,0,0,0,0,3,1.60E+05,1,2,2,-2,-2,-2,-2,0,0,0,0,0,0,2,1
29,0,0,0,0,0,0,1,1.20E+05,2,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,2,0
31,6015,7810,2760,3474,7680,7860,2,1.70E+05,1,-2,-2,-2,-2,-2,-2,7820,26058,3474,7680,7860,9333,2,1
33,10486,32539,10644,7780,19099,4281,1,5.00E+05,1,-2,-2,-2,-2,-2,-2,32648,1.10E+04,7823,19215,4281,8190,2,0
28,1200,1200,1200,1200,1200,600,2,3.00E+04,2,3,2,2,5,5,4,0,0,0,0,0,0,2,1
44,24622,26999,28071,27326,28769,28170,2,5.00E+04,1,1,2,2,2,2,2,3100,1800,0,2200,0,2700,2,1
43,14633,5600,13397,20004,10571,8430,2,2.80E+05,1,-2,-2,-2,-2,-2,-2,5600,13397,20004,10571,8430,13561,2,0
39,54801,52714,18596,9760,0,0,2,7.00E+04,1,0,0,0,0,0,-2,5336,1268,1052,0,0,0,2,0
33,13452,14524,15586,16622,17344,17864,1,5.00E+04,2,0,0,0,0,0,0,1300,1300,1300,1.00E+03,800,1.00E+03,2,0
30,174104,171889,172288,175557,178010,178976,2,1.80E+05,2,0,0,0,0,0,0,7.00E+03,8.00E+03,8.00E+03,7001,6600,7.00E+03,2,0
34,0,0,0,0,0,0,2,2.00E+05,1,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,2,1
44,215191,215969,216849,214030,213678,190469,1,2.20E+05,1,0,0,0,0,0,0,1.00E+04,1.00E+04,7.00E+03,6568,6.00E+03,5.00E+03,2,0
32,69886,70950,71403,69478,53786,52791,2,3.10E+05,1,0,0,0,0,0,0,2177,2216,1879,1563,2.00E+03,1539,2,0
39,6499,4791,4858,316,316,316,3,2.30E+05,1,1,2,-1,2,-1,0,0,4858,0,632,0,2468,2,0
31,16612,19099,17865,9215,154926,126482,1,3.00E+05,2,-1,-1,-1,-1,-1,0,19099,17865,9243,154975,0,29390,2,0
34,37505,57210,36667,34252,25583,28676,2,3.00E+05,1,-1,-1,-1,-1,-1,-1,57210,36679,34263,25583,28676,37173,2,0
29,19098,19953,18756,19968,15333,10056,2,2.00E+04,1,2,2,2,0,0,0,1474,0,2403,0,6.00E+03,0,2,0
37,10559,11991,14286,1554,6554,2615,2,8.00E+04,1,0,0,0,-1,0,-1,1621,5.00E+03,1554,5.00E+03,2615,5308,2,0
29,0,0,0,0,0,0,1,3.60E+05,2,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,2,1
39,5865,0,1904,-61,-261,13050,3,6.50E+05,2,0,0,-1,-1,-2,-1,0,1904,0,0,13311,64731,2,0
39,77020,76246,49428,34024,46073,47038,2,8.00E+04,1,0,0,0,0,0,0,3179,1699,1712,22965,1706,1727,2,1
36,0,0,0,0,0,0,3,4.50E+05,1,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,2,0
34,9103,6419,11966,5844,8994,14631,2,2.80E+05,1,-2,-2,-2,-2,-2,-2,6439,12042,5844,4672,14724,4429,2,0
31,1154,1368,1080,1567,788,0,2,2.10E+05,2,-1,-1,-1,-1,-1,-1,1368,1080,1567,788,0,1638,2,1
44,0,0,0,600,600,300,2,8.00E+04,1,-2,-2,-2,-1,4,3,0,0,600,0,0,0,2,0
40,4343,725,4268,2085,26896,18455,2,3.60E+05,1,-1,-1,-1,-1,-1,0,725,4268,2085,13448,7455,4759,2,0
44,-106,2894,25417,3839,1794,2459,1,2.70E+05,1,-2,-2,-2,-2,-2,-2,3.00E+03,25500,4.00E+03,2.00E+03,2459,1.00E+04,2,0
46,2263,3441,2124,6041,2975,3441,1,2.00E+05,2,-2,-2,-2,-2,-2,-2,3448,2124,6063,2975,3441,1841,2,0
46,189,2249,3551,6180,0,0,2,2.00E+04,2,-1,-1,-1,0,0,-2,2249,3551,5.00E+03,0,0,0,2,1
35,45822,47173,48592,-22108,45709,39188,1,5.00E+04,1,0,0,0,0,-1,0,2413,2832,39,91983,1570,1445,2,0
30,46809,47121,45239,44712,43654,44678,3,1.00E+05,1,1,2,2,0,0,0,2.00E+03,0,1900,1600,3200,0,2,0
31,2609,0,0,0,17855,3430,1,4.50E+05,2,-1,-1,-2,-2,-1,0,0,0,0,17855,0,2500,2,0
30,31708,30904,31953,34308,34951,34261,2,1.00E+05,2,1,2,0,0,2,2,0,1850,3200,1500,0,1500,2,1
31,91344,92309,94421,97486,97604,97241,2,1.00E+05,2,0,0,0,0,0,0,3309,4421,5486,3400,3541,3894,2,1
31,13080,10911,18890,11026,5863,3273,2,2.00E+04,1,0,0,0,0,0,0,1500,2.00E+03,2.00E+03,1.00E+03,1.00E+03,0,2,0
33,59097,59655,60992,62253,69594,68262,2,1.40E+05,2,0,0,0,0,0,2,2137,2300,2278,9300,0,3.00E+03,2,0
32,13720,20219,18087,5639,-41,5613,1,3.20E+05,2,0,0,0,-1,-1,-1,8015,1140,5639,0,5654,0,2,0
32,60558,30900,0,0,0,0,1,1.10E+05,2,0,0,0,-2,-2,-2,1900,0,0,0,0,0,2,0
32,-30,2200,5643,2285,1498,3092,1,1.80E+05,2,-2,-2,-2,-2,-2,-2,2230,5643,2298,1502,3101,2959,2,0
33,345053,336467,321019,272838,206081,163130,1,4.30E+05,2,0,0,0,0,0,0,13206,3.60E+04,3.00E+04,3.00E+04,3.00E+04,1.04E+05,2,0
33,7990,13450,56729,-1310,6734,87161,1,2.30E+05,2,0,-1,-1,-1,-1,-1,13450,56729,0,8044,87161,5.00E+03,2,0
32,5458,5175,12950,11188,12167,14873,1,5.00E+04,2,0,0,0,0,0,0,1500,7956,3188,2200,7.00E+03,2810,2,0
34,13112,13011,1.20E+04,0,0,0,2,2.00E+05,2,0,-1,-1,-1,-2,-2,13011,1.20E+04,0,0,0,107918,2,0
36,326,326,652,326,3817,2802,1,3.50E+05,1,-1,-1,-1,2,-1,-1,326,652,0,3817,2802,0,2,0
45,141292,131970,136267,138934,140315,139258,2,1.50E+05,1,0,0,0,0,0,0,4719,6419,6436,5113,5210,5549,2,0
35,78959,76699,81477,79035,28503,29711,2,8.00E+04,1,1,2,2,2,0,0,0,6800,0,1.00E+03,2.00E+03,1500,2,1
40,1521,-5,-5,-5,-5,1028,2,2.00E+05,1,-2,-2,-2,-2,-2,-2,0,0,0,0,1033,12857,2,0
36,2200,0,0,124832,7984,1500,1,2.50E+05,2,-2,-2,-2,-1,-1,-1,0,0,124832,7984,1500,12674,2,0
45,0,2500,2500,0,0,0,2,3.60E+05,2,-2,-1,2,2,-2,-2,2500,0,0,0,0,0,2,0
44,8544,0,0,0,8631,277,1,3.50E+05,1,-2,-2,-2,-2,-2,-2,0,0,0,8631,277,7545,2,0
34,73415,76188,78276,81246,78971,80359,2,2.10E+05,2,0,0,0,0,0,0,4002,4.00E+03,4323,3501,3.00E+03,2700,2,0
36,127204,247984,125502,129589,133145,139322,1,1.50E+05,2,0,0,0,0,0,2,5900,5.00E+03,6163,7200,10500,4900,2,1
43,6940,6200,6962,9301,9266,6441,1,1.50E+05,1,-1,-1,-1,-1,-1,-1,6200,6962,9301,9266,6441,6706,2,0
37,747,0,0,989,0,0,1,5.00E+05,2,-2,-2,-2,-2,-2,-2,0,0,989,0,0,880,2,0
44,0,1742,0,0,0,0,2,3.70E+05,1,-2,-2,-2,-2,-2,-2,1742,0,0,0,0,0,2,0
44,14029,9035,11979,6667,11972,8654,2,2.30E+05,1,-2,-2,-2,-2,-1,0,9140,12039,6700,11988,22,8910,2,0
40,1215,225,5703,6560,11560,0,2,2.30E+05,1,-1,-1,-1,0,0,0,525,5703,1.00E+03,5.00E+03,0,7790,2,0
34,5488,1788,2840,3750,4750,-10,1,2.40E+05,2,2,0,0,0,0,0,1700,1090,1.00E+03,1.00E+03,0,0,2,1
41,12731,6684,10834,28540,56660,46213,1,2.30E+05,2,-1,-1,-1,-1,0,0,7.00E+03,1.50E+04,2.90E+04,3.00E+04,0,5.00E+03,2,0
39,21340,22389,23017,22349,22791,23331,1,8.00E+04,1,1,2,2,2,0,0,1700,1280,0,814,905,30331,2,0
39,3803,678,3050,9080,4990,4940,1,3.10E+05,1,-1,-1,-1,-1,0,0,681,3072,9100,23,4964,1676,2,0
41,20934,21364,21196,21715,0,0,3,1.50E+05,1,0,0,0,0,0,-2,1500,1500,1.00E+03,0,0,0,2,0
42,-694,-694,0,0,694,394,1,3.00E+05,1,1,-2,-2,-2,-1,3,0,694,0,694,0,0,2,0
44,0,0,0,0,0,0,1,1.70E+05,1,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,2,0
39,45989,47302,48330,47763,48578,49015,2,5.00E+04,1,0,0,0,0,0,0,2081,2109,2049,1864,1923,1882,2,0
35,0,185,1916,0,150,1348,1,2.00E+05,2,-2,-1,-1,-1,-1,-1,185,1916,0,150,1348,1.00E+03,2,0
39,129966,123747,106582,94318,113474,57324,2,8.00E+04,2,2,2,2,0,0,0,9685,0,3659,13500,2078,2152,2,1
46,11691,14179,13662,15518,14972,16925,3,2.00E+04,1,0,0,2,2,2,2,3.00E+03,0,2088,0,2200,0,2,1
31,134072,133604,133882,135954,134250,129971,1,4.10E+05,2,0,0,0,0,0,0,15003,15877,3.00E+04,14250,9971,27380,2,0
36,79642,79001,18318,18982,19371,19608,3,9.00E+04,1,0,0,-1,0,0,0,1580,19789,1295,1.00E+03,849,1.00E+03,2,0
43,2124,3027,2448,4590,0,430,2,3.50E+05,1,-2,-2,-2,-2,-2,-1,3048,2460,4616,0,430,430,2,0
43,7605,1170,0,0,0,0,3,2.10E+05,2,-1,-1,-1,-2,-2,-2,1170,0,0,0,0,3015,2,0
44,40331,43929,45816,47018,48550,49737,3,1.30E+05,1,0,0,0,0,0,0,5.00E+03,3390,3.00E+03,3.00E+03,1955,3.00E+03,2,0
46,120343,121198,123834,136629,139504,142269,2,2.00E+05,2,0,0,0,0,0,0,4342,4593,14955,5143,5166,5349,2,0
35,0,0,0,0,0,0,2,1.70E+05,1,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,2,0
35,6494,28723,9432,3472,3472,10237,1,2.80E+05,2,-1,-1,-1,-1,-1,-1,28723,9432,3472,3472,10237,12129,2,0
31,2167,9003,1301,7066,3486,12191,2,2.00E+05,1,-2,-2,-2,-2,-2,-2,9003,1301,7070,3688,12191,4760,2,0
38,107425,109678,111948,112626,113988,116315,1,2.40E+05,1,2,2,2,2,2,2,5500,5500,4.00E+03,4700,4300,4500,2,1
46,8131,9042,8753,9916,10793,10400,3,2.00E+04,1,1,2,2,0,0,2,1200,0,1316,1193,0,0,2,0
37,-113,-113,10887,10413,-245,-245,1,2.00E+04,1,1,-2,-1,2,2,-2,1575,1.10E+04,0,0,0,5100,2,1
41,99496,97013,98427,102250,102734,104901,2,1.60E+05,1,1,2,0,0,0,0,0,3879,5459,3675,3821,8256,2,0
46,50,1850,1056,1875,299,0,3,4.00E+04,1,-1,-1,2,0,-1,-1,1800,0,1.00E+03,299,0,0,2,0
39,24510,0,0,0,0,0,2,2.30E+05,1,0,0,-2,-2,-2,-2,0,0,0,0,0,0,2,0
33,3485,2989,2278,4714,768,1069,1,4.50E+05,1,-2,-2,-2,-2,-2,-2,3004,2289,4737,771,1074,370,2,0
34,40570,41873,88361,43671,44541,47421,2,8.00E+04,2,0,0,0,2,0,0,1983,4100,0,1596,3600,0,2,0
38,7098,4089,0,8941,5181,5181,2,1.80E+05,1,-1,2,2,-1,0,0,0,0,8941,0,0,0,2,1
37,37070,17596,24965,0,1649,5212,1,4.50E+05,2,0,-1,-1,-1,-1,-1,17596,24965,0,1649,5212,535,2,0
47,2934,2843,1445,2130,796,2470,3,1.50E+05,2,-1,-1,-1,-1,-1,-1,2843,1445,2288,938,2470,1073,2,0
54,132387,11590,70460,67357,71713,27399,1,3.60E+05,2,0,-1,-1,0,0,-1,11606,70579,10022,2.00E+04,27399,71429,2,0
51,22373,25363,23582,21422,18302,16527,3,3.00E+04,1,0,0,2,2,2,0,3400,1400,1.00E+03,700,1.00E+03,488,2,0
53,1200,0,3609,4053,0,4487,1,5.00E+05,1,-2,-2,-1,-1,-1,-1,0,3609,4053,0,4487,638,2,0
54,6329,8488,8212,7931,8797,8514,2,2.00E+04,1,3,2,3,2,2,2,2415,0,0,1.00E+03,0,500,2,1
54,66212,64021,66362,61417,57893,58212,3,1.00E+05,2,1,2,2,2,0,0,0,6700,60,2200,2500,2300,2,0
51,82865,82741,62914,60584,61412,55572,1,1.20E+05,1,0,0,0,-1,0,0,3652,1258,60584,1228,0,0,2,0
52,0,0,0,831,138,658,3,5.00E+04,1,1,-2,-2,-1,-1,-1,0,0,831,138,658,0,2,0
52,47670,48447,49493,48497,18930,19329,3,5.00E+04,2,0,0,0,0,0,0,1954,2.00E+03,20567,1.00E+03,664,1.00E+03,2,0
57,16729,8942,10301,20793,14817,4614,2,3.40E+05,1,-1,-1,-1,-1,-1,-1,8942,10321,20793,14817,4614,7005,2,0
53,40926,43236,45250,46003,44193,44838,3,5.00E+04,1,2,2,2,2,2,2,3.00E+03,3.00E+03,1800,0,1500,2300,2,1
64,22715,37818,35497,30164,7164,7164,2,2.80E+05,1,0,0,2,0,0,0,15506,17,3364,0,0,0,2,0
55,44400,47439,48385,49285,50176,51228,2,1.00E+05,1,2,2,2,2,2,2,4100,2.00E+03,2.00E+03,2.00E+03,2.00E+03,0,2,1
57,78312,77359,76081,76526,27571,28783,3,8.00E+04,2,0,0,0,0,0,0,3459,3500,1959,982,2.00E+03,1482,2,0
53,88363,87235,88338,78994,50095,48987,3,9.00E+04,1,0,0,0,0,0,0,3200,4.00E+03,2602,2.00E+03,3.00E+03,2.00E+03,2,1
54,37717,38744,40538,39489,11590,11835,3,7.00E+04,1,0,0,0,0,0,0,1655,2449,2400,414,431,500,2,0
58,936,1188,2078,795,828,1251,3,2.70E+05,1,-2,-2,-2,-2,-2,-2,1188,2078,795,828,1251,2267,2,0
59,25775,0,0,0,0,0,3,5.00E+04,1,0,0,-2,-2,-2,-2,0,0,0,0,0,0,2,0
55,3857,0,0,95438,96317,98400,3,2.10E+05,1,-1,-1,-2,-1,0,0,0,0,95438,3393,3580,3998,2,0
51,288015,148160,98651,251331,255017,54705,2,2.00E+05,1,0,0,0,0,0,0,4470,9746,155858,5869,1964,1938,2,0
52,11463,12763,14149,15162,15463,15788,3,5.00E+04,1,0,0,0,0,0,0,1500,1600,1252,553,574,747,2,0
50,8413,8611,15818,21813,20890,29890,3,2.00E+05,1,0,0,0,0,0,0,5.00E+03,8.00E+03,1.00E+04,1.00E+04,1.00E+04,4686,2,0
49,83888,83503,82265,81974,81253,78343,2,8.00E+04,1,0,0,0,0,0,0,3900,3.00E+03,3500,3200,3800,3300,2,0
51,80106,43289,21017,12883,-217,45966,2,8.00E+04,2,0,0,0,0,0,-1,1400,1500,1.00E+03,0,46700,1700,2,1
56,48703,48836,48049,47060,19171,18624,2,5.00E+04,1,0,0,0,0,0,0,2.00E+03,2.00E+03,2.00E+03,1.00E+03,1.00E+03,1.00E+03,2,0
49,282538,281749,238490,86202,83155,84927,2,2.90E+05,1,0,0,0,0,0,0,10711,12915,2962,2863,2996,3257,2,1
52,5.88E+05,277559,288835,281810,273700,269552,2,5.00E+05,1,0,0,0,0,0,0,17559,36500,2.00E+04,3.60E+04,2.00E+04,80013,2,0
52,28594,33080,29233,23340,-300,31031,1,5.00E+04,2,-1,0,0,0,0,-1,5.00E+03,3.00E+03,1.00E+03,0,31331,0,2,0
53,0,0,2007,-40,-40,8091,1,2.40E+05,1,-2,-2,-1,-1,-2,-2,0,2007,40,0,8131,0,2,0
50,25416,26260,24084,23631,29863,29369,2,3.00E+04,2,0,0,0,0,0,0,1389,1602,1563,8500,1100,500,2,0
54,26302,26873,28138,27074,13275,12500,2,3.00E+04,3,0,0,0,0,0,0,2.00E+03,1719,1613,271,2250,0,2,0
56,25487,6655,6355,18543,6022,1334,2,2.10E+05,1,-1,-1,-1,-1,-1,-1,6655,6359,18543,6022,1334,3864,2,0
62,70457,73562,71818,70579,33946,34701,2,7.00E+04,1,2,2,2,0,0,0,6454,0,3075,1214,1301,1626,2,1
53,1126,2603,-6,1184,7883,193,3,3.10E+05,1,-2,-2,-2,-2,-2,-2,2635,0,1190,7909,193,3189,2,0
49,1271,4241,7164,10041,9731,13540,3,2.40E+05,2,-1,0,0,0,2,0,3.00E+03,3.00E+03,3.00E+03,0,4.00E+03,3.00E+03,2,0
67,26590,25869,26947,27529,24909,24576,3,3.00E+04,1,2,2,0,0,0,0,0,1800,1370,1264,2078,836,2,1
49,108711,107996,87817,47175,48126,49234,3,1.30E+05,1,0,0,0,0,0,0,6.00E+03,4542,2200,2.00E+03,2.00E+03,2.00E+03,2,0
55,57867,53214,54571,42413,42946,43843,2,7.00E+04,2,0,0,0,0,0,0,1920,2230,2004,1537,1589,1598,2,0
53,68889,68662,65581,56271,54586,54247,3,1.40E+05,2,0,0,0,0,0,0,3075,3014,2606,2005,2404,2629,2,0
51,124619,128845,131045,94390,91111,93112,2,1.30E+05,1,0,0,0,0,0,0,6301,6.00E+03,5.00E+03,4.00E+03,3500,4.00E+03,2,0
54,217936,202845,177252,165622,167824,156851,2,3.60E+05,2,0,0,0,0,0,0,8880,7992,5627,5554,5456,5445,2,0
52,175,1547,6101,4803,5039,0,2,1.90E+05,1,-2,-2,-1,-1,-1,-1,1547,6101,4803,5039,0,0,2,0
60,0,0,0,0,0,0,2,3.00E+04,1,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,2,0
57,7617,2554,44293,66525,7502,15268,1,3.50E+05,1,-2,-2,-2,-2,-2,-2,2558,44538,67211,7502,15268,228300,2,0
40,30346,27040,23756,18897,10873,10707,2,7.00E+04,1,0,0,0,0,0,0,1681,1635,1463,525,535,570,1,0
49,24597,26852,23117,24800,29410,23905,2,3.00E+04,2,1,2,2,0,0,-1,3.00E+03,0,3.00E+03,5.00E+03,23905,23771,1,0
25,67751,68484,54926,55241,56560,57881,1,8.00E+04,2,0,0,0,0,0,0,2500,3.00E+03,2.00E+03,2.00E+03,2.00E+03,3.00E+03,1,0
30,21839,22771,23700,24016,23332,24849,2,5.00E+04,2,2,2,2,2,2,2,1600,1600,1.00E+03,0,1896,0,1,1
29,566,5477,7996,6406,6040,6446,2,2.30E+05,2,-1,-1,0,0,0,0,5480,4001,3.00E+03,3.00E+03,2.00E+03,5.00E+03,1,0
28,0,0,0,0,0,1300,2,1.60E+05,1,1,-2,-2,-2,-2,-1,0,0,0,0,1300,1244,1,0
30,9125,7795,191795,192255,187755,187740,2,2.30E+05,2,-1,0,-1,0,0,0,4.00E+03,191795,1.00E+04,8.00E+03,8.00E+03,8.00E+03,1,0
27,2542,3556,4490,0,0,0,2,9.00E+04,2,2,0,0,0,-2,-2,1066,1.00E+03,0,0,0,0,1,1
30,0,0,0,0,0,0,1,2.00E+05,2,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,1,0
25,15614,16231,17074,17684,20003,21040,2,6.00E+04,2,0,0,0,0,0,0,1267,1500,1291,3.00E+03,2.00E+03,390,1,0
27,2807,894,5939,1390,-5,-5,1,3.60E+05,2,-2,-2,-2,-2,-2,-2,898,5970,1396,0,0,0,1,0
30,0,0,0,0,0,0,3,3.60E+05,2,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,1,0
29,0,0,0,0,0,0,2,3.00E+05,2,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,1,1
27,1200,0,0,0,0,0,2,2.00E+04,2,-1,-1,-2,-2,-2,-2,0,0,0,0,0,0,1,0
